	z_coordinate_0	z_coordinate_1
238	11.842435	-5.9351206
239	0.30916128	-2.5426354
240	-9.0535	-6.536087
241	2.9167871	-11.231238
242	0.9032267	-2.6554644
243	0.097147316	-2.6152277
244	0.5199969	-1.9887745
245	-4.3411546	10.272848
246	8.405471	1.1671
247	0.37041444	-3.153265
248	0.9303487	-3.039691
249	-0.97490746	-2.421764
250	-0.58538353	-2.7371979
251	-0.2909763	-2.217375
252	-0.69205195	-2.766454
253	-4.639871	10.869977
254	-4.8617663	9.83142
255	0.54818285	-3.6596708
256	0.33816472	-3.0838013
257	-7.151212	1.0334651
258	-9.739827	-6.2511406
259	-0.6468369	-2.4016738
260	1.5530396	-3.128106
261	0.68851864	-3.3750458
262	-0.46829385	-2.2877588
263	-0.66010827	5.9831204
264	-0.5235652	-1.3625209
265	-8.778021	3.9859965
266	1.4695354	-3.4501333
267	0.6386925	-2.5720377
268	0.24544132	-3.2063646
269	11.596272	-3.515708
270	-8.8127985	-7.644717
271	3.2696714	1.0833931
272	-9.537339	-6.78808
273	2.6392329	-4.6159697
274	0.6278679	-2.7447865
275	0.4918757	-2.8694088
276	1.4341841	-2.632331
277	-1.1669879	-2.3825574
278	7.4102006	0.9922293
279	-0.8487126	5.5507574
280	1.7088914	-2.7391562
281	0.011991739	-3.5394573
282	-0.71163505	-1.8764763
283	-9.041177	-7.821559
284	-0.004758388	-2.1622767
285	3.2656872	10.600492
286	-0.6226118	-2.15362
287	-0.08389205	-1.8261404
288	0.3718202	-1.509063
289	-0.91814834	-2.0031304
290	0.4533797	-2.390226
291	0.31160146	-2.7790027
292	-10.732114	-7.396611
293	-0.5633097	-2.1271152
294	-9.07388	-6.3639326
295	1.0114105	-2.389635
296	0.7513539	-2.8589883
297	-9.289151	-6.57984
298	-1.7691464	-1.1051784
299	-7.602467	0.9688236
300	-0.8349294	5.2690153
301	4.0156507	2.909233
302	-4.771405	10.225699
303	-1.0600324	-1.758883
304	0.35911852	-2.6041994
305	10.133989	-1.7729254
306	-0.9229315	-1.99489
307	-9.860501	-8.1662445
308	-0.8700411	-2.318736
309	-0.2168813	-2.4639206
310	11.372411	8.981853
311	-0.08135408	-1.4286046
312	-8.714988	4.23321
313	-0.17502263	-2.1474056
314	-4.4490485	10.492013
315	-1.4387758	-1.012852
316	7.5488696	-12.894194
317	2.53026	-5.613746
318	0.42303753	-2.0984664
319	-0.8746132	5.1814303
320	-0.7510236	-2.9446335
321	-8.346327	-15.682796
322	-2.5049894	3.0311728
323	-0.09967026	-3.0784445
324	0.4966644	-2.8730793
325	-5.1404247	9.488494
326	-7.260198	-6.7070827
327	0.40685123	-3.3522422
328	4.3633904	2.689695
329	-9.225211	-6.892962
330	2.6204789	-4.900092
331	8.364295	0.117055476
332	-0.9040101	-1.9774721
333	-4.8651614	9.895384
334	0.021619618	-2.203952
335	-8.761186	4.3529935
336	-0.58318233	-2.5352216
337	0.9695038	-3.3928452
338	-2.6036625	3.1036716
339	0.23504397	-3.2525988
340	0.14013815	-2.957708
341	-0.98920757	-2.6103802
342	-11.1939	-11.558047
343	11.413877	-3.5639443
344	-1.0949135	-2.1394873
345	3.2331784	10.614903
346	1.3385589	-2.7013915
347	1.0772678	-3.2200193
348	3.9877477	3.0456572
349	0.23736444	-2.6972225
350	4.280987	2.885386
351	-1.7756603	11.141073
352	-5.0743146	10.371926
353	-5.339914	9.926005
354	-0.66698766	-2.2287326
355	-5.429606	9.681878
356	-1.0725322	-1.6874766
357	-5.6439853	9.988437
358	4.417991	2.7930274
359	0.38839656	-2.292558
360	-9.463828	-7.3834248
361	-0.81594735	-1.8965926
362	5.116768	5.9823976
363	11.275821	6.4284987
364	-8.646541	4.2374616
365	0.35683247	-2.8845308
366	4.8611236	5.781094
367	-0.1598633	-2.2960124
368	-2.1743422	-1.7098908
369	6.1876125	12.743434
370	0.9590334	-1.8009849
371	5.904	5.5543737
372	4.160414	2.9200916
373	11.408837	-3.3970308
374	0.22792846	-2.45362
375	3.0831394	11.041263
376	3.4757965	-5.364294
377	-1.3427474	-1.5688639
378	-5.4279704	9.968653
379	-8.881365	3.5517466
380	4.3583694	2.559001
381	13.280505	3.2281084
382	-9.927522	-6.918286
383	-1.3464396	-1.7990861
384	1.0521197	-3.069984
385	-0.8328579	5.530421
386	7.3678684	13.620012
387	-9.257858	-5.4707503
388	-5.590573	9.741178
389	-0.94554335	-2.156612
390	-8.790069	3.966387
391	-0.12119669	-2.389679
392	-1.3576863	-1.6887481
393	-0.1761339	-1.878763
394	0.041563928	-2.834465
395	-9.363978	-6.7040586
396	-8.50996	4.205118
397	0.50360096	-2.1069202
398	0.043223113	-2.3954566
399	0.16672742	-1.7843733
400	-0.7508932	-1.9089522
401	-9.100581	-6.188361
402	-9.6718855	3.4151373
403	-0.2678526	-2.4799464
404	-5.3192387	10.809457
405	-1.2365241	-2.8369462
406	13.868218	3.3515716
407	-8.913202	4.316801
408	-9.163564	-6.6999416
409	-2.1535077	2.9486601
410	-7.4506726	0.77123207
411	13.625707	-11.096084
412	-0.33178395	-1.6167212
413	0.4416505	-3.227076
414	-9.375543	3.7655206
415	-1.067924	-1.9369993
416	0.56462336	-2.2118309
417	0.76662105	-2.456776
418	-1.0825396	-1.1927509
419	-0.690803	-2.2400637
420	-0.86944884	-0.94795686
421	-5.319058	9.525078
422	-4.7587924	11.102082
423	-1.179326	-1.1231551
424	-2.4220579	3.5776768
425	-9.621251	-7.288883
426	0.10640088	-2.4474907
427	5.6873612	11.552666
428	-0.96681124	-3.0711749
429	1.2032511	-2.504631
430	-0.15633869	-3.5141768
431	-0.7495411	-1.635606
432	-1.6429124	-1.103282
433	10.6726055	8.699883
434	-8.584729	4.136413
435	-4.2686095	10.673907
436	-7.2764993	-5.392791
437	0.40294147	-2.549103
438	4.228687	3.0030513
439	-5.335562	10.440537
440	0.17140058	-2.1408741
441	5.486146	5.5376477
442	-6.49176	7.7255507
443	-1.7045686	-1.0871019
444	1.1692159	-3.7234063
445	0.12074533	-2.448888
446	1.5177727	-1.4986277
447	-0.81976396	-1.5473647
448	-7.5565705	-13.58676
449	-9.359071	-6.2306557
450	-9.266821	-7.564311
451	0.08744806	-2.0299134
452	-8.945676	3.9641042
453	8.533502	0.54279
454	0.23403683	-3.2032447
455	1.8743677	-3.784553
456	-9.755384	-6.165374
457	0.5736016	-2.672783
458	-5.2210407	9.97152
459	-1.0355756	-1.3619065
460	11.487612	-3.1950967
461	-0.45131046	-1.544606
462	0.6761724	-3.1229084
463	-5.5006886	9.922131
464	-0.7571796	5.126374
465	3.8853278	3.0598478
466	-0.42956573	-1.5282023
467	11.38322	-3.3906336
468	-9.275819	-5.250645
469	7.7656207	-11.021665
470	-4.427367	9.3810625
471	0.036432445	-1.9157081
472	0.72731644	-2.2329035
473	0.78883445	-3.3998885
474	-0.5116031	-2.1901462
475	-0.73424673	-1.609854
476	-5.635916	9.908748
477	4.2475734	2.8895364
478	-0.16521338	-1.6548254
479	3.6237452	2.929308
480	-0.8372765	-1.4510994
481	-0.18751985	-2.2249424
482	0.7221073	-2.8356392
483	-0.74453324	-2.5299845
484	-8.898957	4.080113
485	3.320516	-4.397211
486	0.014004052	-1.9246187
487	0.6290904	-1.7031441
488	-2.4982882	-2.433538
489	-8.719693	4.0825863
490	-0.27820832	-3.084447
491	-0.00040352345	-2.9944701
492	8.538924	0.34359115
493	-8.919988	3.6923141
494	3.5319312	3.1317472
495	-8.637636	3.9996908
496	-8.85864	-6.9638686
497	-5.737865	10.546542
498	3.7768676	-5.627922
499	-5.253637	9.818319
500	-0.80044156	5.583312
501	-9.407098	-8.54964
502	3.9674902	2.8452501
503	-0.9671137	-2.1407743
504	0.45638573	-3.3465867
505	0.38539943	-2.438994
506	-1.0126214	-1.386842
507	-8.702916	4.25794
508	-9.422428	-6.706487
509	0.9128104	-2.88474
510	-0.63437766	-1.6005149
511	-0.81351334	5.682906
512	-4.9089646	10.367091
513	-1.0683265	-0.8850481
514	0.7291951	-2.3526711
515	0.031195283	-2.071095
516	14.055975	3.606339
517	3.2784874	11.3950815
518	0.5051315	-2.3788931
519	-0.18486375	-2.5064797
520	0.25932804	-2.6197605
521	3.0731285	10.832786
522	4.2727456	2.8170755
523	0.24656883	-2.1679337
524	0.026288658	-2.9991045
525	-7.881767	4.424761
526	-8.358468	4.197343
527	0.66094744	-2.1212902
528	-5.327808	9.607352
529	0.37794852	-2.5303187
530	-0.4643373	0.24752647
531	1.3534205	-2.6653152
532	-5.150643	9.114093
533	-0.5144033	-1.829519
534	-8.1556635	4.677915
535	3.071419	11.155783
536	6.330799	13.613594
537	0.018148452	-3.9018292
538	-11.050952	-7.2079844
539	-1.3431895	-1.2697568
540	-0.7266266	-2.1967862
541	-4.8841176	9.9811535
542	0.99411404	-1.5741682
543	-0.81410056	-1.8765965
544	-9.291221	-8.767703
545	-0.48212397	-1.9528704
546	-9.343129	-6.195896
547	4.1881185	2.8944383
548	-9.553886	-6.912611
549	0.87133497	-2.4570928
550	-0.8281205	-1.7509174
551	-9.156735	-7.1395106
552	1.269995	-1.1822941
553	0.85806847	-2.538963
554	-0.6966743	-1.361876
555	11.031292	8.250017
556	2.2980068	-1.7162809
557	-0.9320255	-1.6251335
558	-0.59549963	-1.9478054
559	1.1953499	-1.223623
560	-9.460702	-6.1775026
561	-1.2009494	-1.3610632
562	-9.61943	-6.666869
563	-4.2520237	9.254897
564	-1.2457082	-2.05048
565	-5.4780884	10.044197
566	-0.8689011	-2.6377163
567	-0.21715584	-1.9770927
568	-0.5070153	-1.5860279
569	-0.56232435	-1.7575576
570	-10.461099	-7.3210454
571	-0.6717072	-1.6880879
572	-0.76995903	-1.8779702
573	-4.7476354	9.968488
574	-0.34951192	-1.9268343
575	-8.836969	4.2185454
576	-3.043461	7.8531847
577	-9.022999	-7.2347813
578	1.0510721	-3.4348183
579	-5.3920836	9.368245
580	8.3691225	0.39862508
581	-5.3325534	9.989173
582	13.766346	1.9338627
583	3.0535467	1.934042
584	-0.6094087	-1.9178605
585	4.389583	2.794631
586	-0.070325434	-0.48574954
587	2.5468402	-0.055605352
588	-5.01352	10.0425825
589	-5.062824	10.185495
590	4.288667	2.7104254
591	-0.47873873	-1.436893
592	0.20357844	-1.6067624
593	-0.09424484	-2.1555634
594	2.9861476	10.403789
595	3.9476793	2.3743806
596	3.2144015	11.011585
597	-0.08693263	-2.071536
598	-8.737814	4.0258694
599	1.2969303	-2.0072935
600	-0.049019992	-2.4074943
601	5.5906763	5.9310417
602	10.09501	7.7548594
603	-0.59178156	-1.884584
604	-8.863965	4.106408
605	-8.780883	4.161432
606	0.26689827	-2.1589699
607	-7.2267737	0.8331527
608	2.3109045	-2.1688747
609	8.432025	0.4786785
610	0.7204504	-2.127863
611	0.8335143	-3.1027415
612	-0.46485573	-1.5454931
613	1.0550551	5.055955
614	-9.952155	-7.480853
615	-1.6556106	-1.5886781
616	-0.09446788	-1.8473992
617	-9.242391	3.2373517
618	10.602981	9.258689
619	-1.0217392	-2.175046
620	4.296038	2.9486747
621	0.83854264	-2.5754957
622	4.227594	2.7014642
623	4.0968924	2.6376548
624	-0.06823295	-2.3904893
625	8.450861	0.08936244
626	0.28397682	-1.9698639
627	-0.4818247	-2.038877
628	-9.801571	-7.66064
629	0.2833777	-1.7199967
630	-8.946073	3.9511032
631	1.2520087	-2.895576
632	-9.018328	4.282256
633	0.29402798	-2.6660094
634	-0.04486519	-2.5633132
635	-1.4257598	-1.6718345
636	-9.530032	-6.2122164
637	-1.7355797	9.467755
638	-5.3350654	9.548021
639	-1.1931744	-1.8316238
640	-0.8281669	4.904499
641	6.7102065	13.239108
642	-9.66797	-7.6035604
643	-0.4813226	-1.7570446
644	-0.13927683	-1.4049532
645	-9.15602	-7.3326416
646	-0.2513707	-2.785437
647	-1.2122889	-1.307024
648	0.56403536	-1.4953036
649	-8.870601	-5.570629
650	-0.8555202	-1.7673233
651	8.533163	-0.018958867
652	0.7554064	-3.2659512
653	-9.260217	-6.242936
654	1.5249512	-2.1066127
655	8.787652	0.17566434
656	-1.2079148	-2.2997055
657	-5.617562	9.383744
658	-5.075971	9.49315
659	-1.1787338	-1.0552189
660	0.03417757	-0.83733875
661	1.163727	-2.3439164
662	0.70592725	-2.349724
663	4.2927084	2.9118426
664	-11.550801	-7.828311
665	-0.60449165	-1.974585
666	0.13935333	-2.382846
667	-8.478108	4.0221763
668	-1.3110149	-1.2856166
669	11.437757	-3.5718188
670	8.04861	-13.197175
671	4.226784	2.6319966
672	8.2807865	0.5192096
673	-8.475229	4.188189
674	-0.21733254	-1.1751332
675	1.6486003	-3.6109953
676	1.8278897	-2.2549639
677	-5.356944	9.822637
678	-0.95872825	-0.8164926
679	0.2838214	-2.0223732
680	0.9168695	-2.2866766
681	4.5879087	2.5287135
682	-1.6477606	-0.98834544
683	6.475835	12.60851
684	-0.06547928	-1.3557394
685	4.1078906	2.772634
686	7.7833056	-7.5109377
687	-0.4289382	-1.1913948
688	1.983778	-4.026722
689	-5.0736947	10.405808
690	-0.74399763	4.7357197
691	-9.211753	-6.6888375
692	13.958839	3.7747316
693	11.773724	-3.6689548
694	-9.202272	3.7758822
695	7.7400537	-11.636495
696	3.891979	2.9981773
697	-9.386524	3.8418
698	-1.2417662	-1.1426487
699	-0.8543311	-1.9991603
700	0.80567	-1.4382582
701	-9.126938	3.6377716
702	4.3885365	2.5561192
703	-0.5375959	-2.368834
704	4.0887384	2.8802965
705	-0.44435072	-2.0159838
706	-0.14248395	-2.3118255
707	-5.517861	10.205647
708	-4.9283047	9.752099
709	11.275232	8.850096
710	-0.2628625	-3.0526614
711	-0.41262174	-2.5977616
712	0.26809525	-0.26382464
713	1.4350784	-0.98461205
714	0.19782066	-1.921421
715	-0.99540406	-1.5760641
716	-0.9341269	4.995375
717	4.2971683	-2.8835766
718	0.1686132	-1.7323093
719	4.1579137	2.881956
720	-0.6122741	-1.8606601
721	0.30608028	-3.3824296
722	-0.17313379	-2.286207
723	1.1879258	-3.4218187
724	-7.235022	1.3253026
725	-9.804171	-7.5231657
726	5.6557913	6.3686914
727	0.38649076	-2.5507262
728	-0.4299422	5.6061926
729	0.4636448	-1.5774884
730	1.20296	-2.3636098
731	-0.6674126	-2.1271024
732	-7.8367257	2.826516
733	-0.99308234	-0.94494003
734	-0.96288806	-1.3978608
735	-9.207992	-7.971774
736	-8.115252	-5.7431235
737	-5.0148835	10.655184
738	11.424144	-3.324127
739	-8.814594	4.0749717
740	-0.7599601	-0.8557096
741	-0.7672332	5.2011437
742	8.522176	0.47448266
743	-5.5624223	10.217021
744	4.0705905	2.406002
745	1.0964301	-2.519659
746	0.19459638	-1.1801584
747	3.725687	-3.4747066
748	-1.6881323	-1.8002667
749	0.4998663	-2.9870472
750	0.5135822	-1.8398709
751	-1.6848769	-1.687793
752	6.1697445	12.911877
753	-0.28391963	-1.6590385
754	5.8214307	6.4366035
755	0.83483505	-1.6511569
756	3.387555	2.9337335
757	0.9316079	-2.0644674
758	-1.0436616	-1.4015965
759	3.875117	2.8560874
760	1.1260781	-2.9916463
761	-2.0567024	-0.5455938
762	1.465446	-1.5816112
763	-0.09895539	-2.5157316
764	-8.366207	5.4263077
765	4.0088224	-5.6440754
766	4.2931347	2.915905
767	-8.853592	5.3574123
768	-9.622661	-7.4734154
769	-0.63177353	-1.1912715
770	-0.062206715	-1.5481384
771	-1.6840489	-1.6895351
772	13.381125	2.8192368
773	12.781041	2.3905046
774	-2.305598	3.5568495
775	-1.5033364	-1.9033031
776	0.6653177	-1.9959304
777	-9.844582	-7.779561
778	-1.9498868	-1.4467955
779	-9.74606	-6.301371
780	-0.6430648	5.584342
781	-0.8513617	-2.0538018
782	1.3687129	-3.266995
783	-0.6425641	-2.2403512
784	-0.8328883	-1.4586153
785	10.992834	9.275544
786	-8.293547	-7.503934
787	10.479266	-2.9569247
788	-0.6385636	-1.8444238
789	-4.7513647	8.9781885
790	-1.1699424	-2.2022076
791	3.9468887	3.3393712
792	-9.20844	3.620124
793	-5.0846066	9.710494
794	-7.138047	0.98052436
795	7.94921	0.40928856
796	-0.6853508	5.245558
797	10.225077	8.423705
798	1.5291197	-1.8666301
799	2.338546	-2.8636985
800	0.15549836	-2.5864432
801	-1.7431328	-1.7697754
802	-0.8620458	-2.029829
803	-7.369574	0.91208595
804	1.9128535	-2.1980205
805	-4.6921797	10.406459
806	2.9277856	-4.320939
807	3.9353526	2.6312683
808	-8.459151	3.9331841
809	1.6571374	-3.4459982
810	-8.274653	3.8709161
811	0.109290004	-1.6108742
812	-0.03194657	-1.4734943
813	-11.33902	-8.145955
814	4.687738	2.0509024
815	0.7723648	-1.5764551
816	0.46821868	-1.4831877
817	2.303551	-2.83947
818	8.061042	0.4513574
819	-8.258618	3.5576088
820	-8.942335	-6.2902975
821	-5.3134494	9.606007
822	0.45020163	-2.5578885
823	-0.36473268	-2.3755999
824	-0.91597956	3.1287034
825	10.702329	9.035224
826	-4.613912	3.7852135
827	-0.7080324	-1.1263554
828	-1.450557	-1.0078452
829	0.5549983	-1.7076612
830	1.1379749	7.01011
831	-0.21447065	-1.049787
832	-9.189472	-6.0153117
833	-1.4078703	-1.1902051
834	-1.1398106	-3.4447947
835	2.9354563	11.334018
836	14.374518	3.8018267
837	0.061296046	-1.3642333
838	8.421082	0.53555906
839	-8.607585	4.0535417
840	-1.3529851	-1.0615959
841	0.69503164	-1.3149366
842	6.0426784	-6.7196655
843	-1.4574416	-0.8411688
844	-0.31743366	-2.2650785
845	-9.038629	-6.2871428
846	3.224802	8.723579
847	-2.0856647	-0.9036332
848	-1.291395	-1.8141441
849	1.0485337	-1.8959796
850	4.368122	2.7771218
851	0.12708604	-1.8643835
852	4.2222247	2.901471
853	-0.21013018	-2.0483952
854	-4.383975	9.766082
855	-1.0768442	-0.9954584
856	1.1019037	-2.09204
857	2.1914396	-2.9162235
858	-1.3811231	-1.1698709
859	-7.9735427	4.139648
860	-0.82115227	5.515788
861	-0.6942398	5.424081
862	-9.240236	-5.808549
863	1.3722222	-4.086196
864	0.79917604	-3.3820624
865	-0.17427468	-0.6441515
866	-1.0029442	-0.7364057
867	-1.3826458	-0.99091417
868	1.5943544	-2.606489
869	-1.36937	-1.57938
870	-4.989349	10.399035
871	11.003929	8.832801
872	-0.85759026	-0.96875566
873	10.070704	8.256028
874	1.1094526	-1.9848182
875	-2.370701	-1.481566
876	-5.0221305	10.140454
877	0.2268239	-2.2293901
878	10.895635	7.8566265
879	-8.700454	4.078232
880	-0.7603617	5.3710036
881	0.5871849	-2.554819
882	0.5805067	-1.9037571
883	-0.5091159	-1.6895013
884	-0.82258564	4.886301
885	-1.2283967	-1.7651796
886	-9.40578	-6.7638054
887	-8.743793	4.35633
888	-8.081697	4.2809544
889	-9.505039	-5.781748
890	-0.87938863	5.1090636
891	1.1533718	-2.6671333
892	-8.981397	4.169845
893	0.8132542	-1.5909371
894	3.448231	11.356216
895	1.3275466	-2.46223
896	12.273284	2.7256427
897	-9.813035	-6.4656305
898	1.105906	-0.40549737
899	-5.3530645	9.9455
900	-4.744269	10.016011
901	1.2819383	-3.6316547
902	-9.239162	3.5983944
903	10.907109	8.221503
904	-9.083499	-6.730892
905	-0.8407132	5.37782
906	-9.493138	-7.582553
907	0.2566751	-1.306864
908	-1.2608638	-0.76237315
909	5.604173	6.953614
910	-1.1723258	-0.7692794
911	0.9128999	-1.1182814
912	-4.4272213	9.748309
913	3.973203	2.5818954
914	-0.18863684	-1.983777
915	1.3626902	-2.4249973
916	13.657045	3.4178996
917	10.678893	8.575899
918	0.8322062	-1.0247042
919	10.787522	8.368584
920	-0.75227267	5.273184
921	4.6990356	-5.2962294
922	-0.92353445	4.9354677
923	-8.186862	4.413137
924	4.259776	2.7121983
925	1.4288859	-3.4542203
926	8.707997	-1.9664726
927	-7.861381	-13.71828
928	4.210189	2.678123
929	0.6499361	-1.3782053
930	-5.637565	9.733078
931	10.152007	8.94485
932	-0.857171	5.3373666
933	-0.935579	-1.3682649
934	-0.8052713	5.4199777
935	0.19372338	-2.3636708
936	10.816112	7.383211
937	-1.6363692	-0.86368304
938	-1.1303356	-0.8919329
939	0.9477497	-2.3271675
940	-7.942882	-5.8324885
941	0.29182258	-2.6294556
942	-8.819504	3.8498523
943	8.499898	-0.14287412
944	-0.32329088	-0.94782025
945	-0.2867688	-2.9714212
946	-0.33482438	-2.058228
947	11.674382	-3.61313
948	-0.37663996	-2.2460265
949	8.284112	0.3393539
950	-9.8907385	4.076563
951	0.10750523	-2.16125
952	-0.89407283	-1.3439543
953	-8.703293	-5.3201575
954	-0.45433158	-1.3911328
955	-0.6125605	-0.9314036
956	0.69350505	-1.7148287
957	-9.710412	-5.982298
958	-0.19063628	-2.3360798
959	-4.9566464	9.981141
960	3.8629224	2.1738293
961	8.102939	0.31693205
962	-0.49073964	-1.0050697
963	0.8070453	-3.0147593
964	-5.1401896	9.15252
965	-0.8611694	5.1730843
966	0.49842274	-2.5310254
