	log_likelihood
5434	298.58075
5435	295.8155
5436	284.31876
5437	268.489
5438	231.33286
5439	322.25345
5440	263.92047
5441	278.37085
5442	338.66138
5443	306.6803
5444	191.31427
5445	231.89375
5446	279.64484
5447	308.84637
5448	265.85175
5449	324.25754
5450	257.9074
5451	283.1651
5452	284.789
5453	212.06784
5454	294.52863
5455	292.45343
5456	276.04108
5457	234.8357
5458	248.78735
5459	306.4201
5460	310.4809
5461	255.61324
5462	261.2019
5463	198.73244
5464	292.962
5465	315.66754
5466	260.8901
5467	318.2615
5468	241.9592
5469	314.0257
5470	266.26117
5471	257.23544
5472	316.18185
5473	306.78998
5474	295.06448
5475	333.13556
5476	305.39865
5477	179.80565
5478	259.42987
5479	277.4144
5480	298.96307
5481	62.141956
5482	298.31177
5483	269.69357
5484	253.16553
5485	314.45636
5486	259.68277
5487	241.582
5488	329.2289
5489	291.40485
5490	314.38406
5491	192.32083
5492	324.0469
5493	305.22003
5494	286.96466
5495	298.1978
5496	300.56793
5497	322.19974
5498	290.1574
5499	248.17172
5500	283.55176
5501	243.57576
5502	299.85263
5503	270.48114
5504	308.7562
5505	258.9333
5506	220.16165
5507	271.33664
5508	228.58688
5509	272.02557
5510	304.41992
5511	242.86592
5512	295.2126
5513	261.45767
5514	331.5357
5515	310.1319
5516	329.4762
5517	302.28305
5518	201.93895
5519	290.00375
5520	248.82785
5521	304.38086
5522	310.1993
5523	236.73618
5524	307.18658
5525	196.66978
5526	320.43457
5527	298.12427
5528	269.90524
5529	313.414
5530	303.15045
5531	251.37935
5532	229.73247
5533	316.97983
5534	268.4943
5535	225.03023
5536	314.0659
5537	268.96844
5538	313.22665
5539	251.97754
5540	313.5429
5541	289.2329
5542	295.0663
5543	294.54214
5544	306.72714
5545	205.04036
5546	280.81757
5547	286.75958
5548	280.8654
5549	17.05968
5550	277.71286
5551	263.75
5552	304.00592
5553	316.51337
5554	308.45575
5555	312.01416
5556	256.32904
5557	168.34837
5558	323.23645
5559	263.4978
5560	309.11072
5561	241.09128
5562	247.13257
5563	239.17838
5564	283.95447
5565	279.55426
5566	326.24466
5567	229.77637
5568	284.26938
5569	312.90778
5570	248.44527
5571	237.10359
5572	280.80658
5573	258.80258
5574	303.1625
5575	240.33928
5576	319.19025
5577	258.57043
5578	320.9105
5579	290.83368
5580	292.93198
5581	290.62448
5582	237.94681
5583	305.59036
5584	288.06335
5585	292.6021
5586	290.9625
5587	269.1087
5588	287.12692
5589	259.46393
5590	298.977
5591	300.588
5592	272.34332
5593	237.53091
5594	236.602
5595	285.02426
5596	278.3327
5597	160.79277
5598	309.11447
5599	276.2221
5600	300.41092
5601	247.79228
5602	295.0516
5603	206.00359
5604	300.77713
5605	295.73346
5606	288.14313
5607	310.2861
5608	279.15784
5609	296.93564
5610	230.59116
5611	278.8509
5612	297.63275
5613	70.207565
5614	309.8786
5615	251.90817
5616	242.38972
5617	279.4579
5618	135.51028
5619	257.7327
5620	308.20514
5621	159.64114
5622	297.89606
5623	326.0796
5624	304.63492
5625	280.44623
5626	325.55975
5627	236.11504
5628	317.09164
5629	279.2078
5630	295.8377
5631	315.13898
5632	316.684
5633	292.77783
5634	287.84662
5635	158.27087
5636	269.93973
5637	220.35945
5638	298.1096
5639	224.93755
5640	271.35086
5641	204.10342
5642	297.1296
5643	281.63193
5644	276.93716
5645	140.22995
5646	308.92194
5647	148.22118
5648	261.56503
5649	329.55405
5650	312.737
5651	298.75482
5652	242.22017
5653	278.01822
5654	226.91963
5655	228.67203
5656	298.52386
5657	292.89594
5658	307.2179
5659	324.02948
5660	258.29547
5661	264.09537
5662	262.35358
5663	238.17044
5664	145.92601
5665	314.66058
5666	282.8025
5667	290.87823
5668	295.67877
5669	302.11627
5670	291.02322
5671	148.78256
5672	268.80536
5673	313.38943
5674	280.9808
5675	309.95422
5676	279.6203
5677	291.7609
5678	241.10281
5679	310.66547
5680	296.60117
5681	276.8973
5682	253.44043
5683	256.86246
5684	254.35083
5685	255.32596
5686	268.30875
5687	293.4376
5688	272.57288
5689	250.23157
5690	247.66586
5691	234.9493
5692	305.38428
5693	265.40015
5694	299.74823
5695	258.4582
5696	302.80145
5697	306.11786
5698	211.85843
5699	312.15533
5700	286.13336
5701	267.22314
5702	290.77533
5703	266.5298
5704	296.01205
5705	294.99872
5706	321.69382
5707	176.9548
5708	307.69156
5709	278.23044
5710	324.01132
5711	298.4007
5712	235.9866
5713	265.7605
5714	280.52536
5715	307.60687
5716	331.0699
5717	290.01105
5718	198.29433
5719	212.28421
5720	318.37018
5721	315.28897
5722	308.23636
5723	273.0763
5724	274.38168
5725	225.29207
5726	118.19547
5727	11.661772
5728	301.23657
5729	308.05902
5730	301.22647
5731	277.71573
5732	306.3133
5733	240.08524
5734	249.21626
5735	315.97406
5736	292.36453
5737	178.62419
5738	188.09183
5739	329.69885
5740	254.44339
5741	293.38654
5742	308.09564
5743	252.0156
5744	328.0523
5745	299.64615
5746	244.61047
5747	299.0028
5748	209.78406
5749	320.11566
5750	309.23242
5751	270.37686
5752	322.5495
5753	233.96768
5754	303.48386
5755	295.61426
5756	316.64362
5757	184.87299
5758	162.55873
5759	206.9008
5760	245.01535
5761	297.42984
5762	290.82068
5763	267.96182
5764	73.7244
5765	294.26556
5766	298.33746
5767	307.40363
5768	288.58304
5769	258.49283
5770	311.0608
5771	242.56247
5772	285.76337
5773	263.9687
5774	290.07535
5775	254.10616
5776	317.17148
5777	272.03387
5778	281.65942
5779	283.8503
5780	287.292
5781	289.07208
5782	310.0584
5783	280.25626
5784	276.01917
5785	305.2879
5786	305.04996
5787	311.14508
5788	298.177
5789	314.06784
5790	267.367
5791	255.29182
5792	275.73163
5793	212.49515
5794	269.49625
5795	99.299324
5796	273.52753
5797	252.9961
5798	260.60074
5799	249.81087
5800	174.82828
5801	296.23508
5802	262.68414
5803	289.15787
5804	178.43333
5805	261.58438
5806	200.6428
5807	319.66183
5808	269.4176
5809	304.3221
5810	296.27188
5811	311.46146
5812	92.453896
5813	15.710643
5814	294.1695
5815	234.86311
5816	316.0667
5817	253.70895
5818	318.3851
5819	279.25424
5820	273.99652
5821	269.09726
5822	248.48914
5823	290.08347
5824	272.13287
5825	299.2533
5826	288.4205
5827	320.56854
5828	297.69247
5829	309.45523
5830	243.10132
5831	283.12067
5832	306.79443
5833	312.1655
5834	332.0419
5835	219.9102
5836	312.92743
5837	266.1466
5838	295.107
5839	254.5562
5840	318.4339
5841	322.6162
5842	197.65047
5843	284.26044
5844	256.74994
5845	292.477
5846	329.06015
5847	306.14307
5848	298.0681
5849	283.05542
5850	289.63605
5851	217.25862
5852	250.92656
5853	305.20374
5854	316.4982
5855	321.82285
5856	294.56464
5857	209.00261
5858	281.61496
5859	195.8735
5860	303.098
5861	275.83124
5862	222.21353
5863	282.85602
5864	306.65814
5865	321.38632
5866	307.8261
5867	293.1375
5868	271.0937
5869	276.7015
5870	298.9792
5871	317.20068
5872	249.87817
5873	283.8599
5874	250.0142
5875	120.90981
5876	308.16714
5877	271.0199
5878	297.3724
5879	294.91724
5880	288.56302
5881	311.18042
5882	230.7649
5883	301.5629
5884	308.32343
5885	319.7628
5886	281.68903
5887	258.3391
5888	305.1416
5889	252.37483
5890	306.43213
5891	300.11667
5892	183.49295
5893	287.1517
5894	305.99692
5895	230.1265
5896	191.25964
5897	252.06587
5898	290.7084
5899	263.72968
5900	321.3605
5901	318.19522
5902	278.52826
5903	267.65863
5904	253.0336
5905	314.40387
5906	317.83514
5907	281.8289
5908	299.90738
5909	300.83115
5910	214.80957
5911	312.9188
5912	299.30362
5913	284.1783
5914	235.63017
5915	284.50082
5916	274.61954
5917	308.84995
5918	138.34914
5919	314.97406
5920	332.87695
5921	312.9936
5922	280.7708
5923	285.85468
5924	292.97272
5925	298.9012
5926	258.16522
5927	162.2672
5928	314.57913
5929	273.9064
5930	301.68588
5931	298.29324
5932	308.10825
5933	309.2099
5934	288.36725
5935	282.25165
5936	333.44727
5937	302.28104
5938	273.6015
5939	317.27136
5940	150.0714
5941	116.29472
5942	306.0341
5943	319.76434
5944	269.053
5945	288.30167
5946	248.22185
5947	269.85144
5948	312.40985
5949	300.4635
5950	284.24335
5951	236.84164
5952	321.20386
5953	303.84424
5954	304.8127
5955	294.81366
5956	301.1913
5957	227.84409
5958	298.34302
5959	319.52087
5960	277.95612
5961	299.56622
5962	273.69366
5963	309.17084
5964	264.52722
5965	278.18625
5966	289.44073
5967	265.50323
5968	268.54095
5969	300.0489
5970	204.92805
5971	280.6529
5972	207.13101
5973	288.3393
5974	191.71745
5975	283.51804
5976	310.48352
5977	236.96675
5978	299.07037
5979	215.7991
5980	281.15048
5981	266.3389
5982	221.80486
5983	246.28055
5984	282.63403
5985	309.27228
5986	261.36157
5987	282.67776
5988	283.66693
5989	298.68057
5990	220.50644
5991	269.688
5992	287.32104
5993	285.45126
5994	307.08325
5995	275.70975
5996	208.9855
5997	198.21826
5998	306.9438
5999	311.4775
6000	264.93002
6001	301.5628
6002	249.84297
6003	304.84058
6004	316.11746
6005	226.78989
6006	227.29941
6007	295.9114
6008	255.28499
6009	296.2312
6010	320.08032
6011	298.68057
6012	198.94736
6013	222.21097
6014	196.98772
6015	328.66055
6016	272.7771
6017	284.75772
6018	270.69867
6019	316.04993
6020	311.5386
6021	319.0605
6022	250.73628
6023	314.93408
6024	235.573
6025	320.83472
6026	263.0332
6027	303.02225
6028	322.88068
6029	310.71527
6030	289.92133
6031	301.3672
6032	289.83228
6033	107.45016
6034	281.15402
6035	231.4589
6036	295.7644
6037	301.37024
6038	260.98923
6039	311.0531
6040	289.7772
6041	147.40067
6042	239.45679
6043	300.6522
6044	277.7502
6045	248.6032
6046	316.40656
6047	293.48862
6048	321.0953
6049	318.50772
6050	308.99698
6051	295.96866
6052	240.02292
6053	308.383
6054	194.54672
6055	319.047
6056	296.83603
6057	311.4837
6058	257.28827
6059	283.04807
6060	242.34236
6061	312.31464
6062	314.60214
6063	294.90823
6064	305.6144
6065	193.76974
6066	283.7666
6067	300.54315
6068	269.66168
6069	249.19365
6070	268.75897
6071	312.2401
6072	285.6733
6073	144.7001
6074	296.27606
6075	290.97427
6076	281.63037
6077	301.07635
6078	260.30157
6079	255.90817
6080	250.37949
6081	305.5148
6082	312.98315
6083	287.5822
6084	257.1201
6085	313.3793
6086	202.60782
6087	313.2547
6088	286.4176
6089	311.1365
6090	232.74008
6091	319.2078
6092	313.59613
6093	290.07373
6094	308.24323
6095	305.61432
6096	123.94408
6097	248.49268
6098	304.73303
6099	188.24197
6100	263.36993
6101	290.0785
6102	268.9484
6103	261.08795
6104	313.59772
6105	294.8234
6106	301.9399
6107	255.0181
6108	321.669
6109	282.88544
6110	287.2631
6111	157.60025
6112	174.06499
6113	264.2215
6114	295.3516
6115	243.86063
6116	297.99255
6117	252.9327
6118	140.63457
6119	243.5763
6120	260.10025
6121	309.8492
6122	279.06793
6123	200.92873
6124	304.01157
6125	294.71597
6126	321.90558
6127	261.41107
6128	146.2743
6129	299.91608
6130	307.0722
6131	299.44788
6132	291.2179
6133	309.9057
6134	300.63617
6135	200.52257
6136	304.101
6137	161.35146
6138	243.8263
6139	208.28445
6140	280.12094
6141	268.7167
6142	267.74106
6143	305.95685
6144	299.99786
6145	273.919
6146	295.64374
6147	299.90265
6148	266.88022
6149	158.81516
6150	154.43625
6151	226.91199
6152	259.32718
6153	271.3197
6154	278.23816
6155	167.6347
6156	300.15195
6157	260.66174
6158	298.3647
6159	319.12622
6160	227.14005
6161	238.2448
6162	312.77576
6163	217.0946
6164	270.9566
6165	294.58652
6166	212.96301
6167	309.6772
6168	242.56567
6169	208.2797
6170	296.6063
6171	303.79758
6172	275.68695
6173	282.11047
6174	244.60686
6175	230.08011
6176	284.81537
6177	254.66658
6178	316.94205
6179	242.15256
6180	303.60745
6181	195.27821
6182	243.84683
6183	278.7846
6184	266.0091
6185	287.60934
6186	272.40448
6187	240.87778
6188	280.48105
6189	292.9283
6190	290.28278
6191	218.07468
6192	306.89276
6193	308.98694
6194	209.42847
6195	308.71967
6196	216.49055
6197	170.30783
6198	310.29712
6199	244.99736
6200	316.0666
6201	285.6056
6202	187.83875
6203	287.80978
6204	293.2166
6205	311.46136
6206	196.43901
6207	221.83792
6208	284.43158
6209	291.323
6210	194.79369
6211	290.18353
6212	257.48047
6213	299.74786
6214	291.0301
6215	297.67563
6216	263.36023
6217	291.13208
6218	278.02234
6219	284.8429
6220	292.95163
6221	303.9162
6222	212.82173
6223	199.69003
6224	277.11487
6225	304.32123
6226	285.29233
6227	309.9609
6228	314.9518
6229	312.28397
6230	301.75992
6231	319.7482
6232	187.84653
6233	284.63086
6234	314.5528
6235	289.92398
6236	252.08125
6237	193.21582
6238	221.01262
6239	306.35718
6240	304.67767
6241	287.40955
6242	252.25069
6243	294.44846
6244	189.5951
6245	164.23392
6246	243.23181
6247	185.12277
6248	305.17612
6249	137.7848
6250	313.90338
6251	263.77078
6252	283.69727
6253	248.60811
6254	259.54077
6255	311.83838
6256	280.53375
6257	307.4839
6258	193.39514
6259	223.1417
6260	246.39375
6261	294.90512
6262	287.32758
6263	317.18347
6264	278.11224
6265	329.7546
6266	305.61572
6267	278.6478
6268	90.45569
6269	288.4057
6270	311.7247
6271	268.87115
6272	307.33963
6273	314.04022
6274	301.57944
6275	280.19226
6276	139.05833
6277	255.89297
6278	310.0705
6279	125.433876
6280	269.8773
6281	254.33438
6282	275.43228
6283	280.04382
6284	256.72995
6285	248.86557
6286	296.145
6287	269.7973
6288	286.75113
6289	314.23392
6290	298.2199
6291	271.22345
6292	175.24905
6293	309.4093
6294	269.09222
6295	274.4703
6296	125.33787
6297	335.42865
6298	288.27567
6299	249.30855
6300	286.55157
6301	320.11627
6302	322.49225
6303	188.81801
6304	211.22916
6305	300.18634
6306	312.92108
6307	282.47675
6308	238.39473
6309	257.31802
6310	266.4068
6311	268.87494
6312	262.13373
6313	268.77408
6314	244.52368
6315	246.31726
6316	322.02472
6317	257.51944
6318	319.61682
6319	267.65924
6320	243.33084
6321	242.28757
6322	289.1176
6323	288.70966
6324	301.11908
6325	298.27594
6326	307.9376
6327	285.37216
6328	240.4083
6329	294.034
6330	291.59628
6331	253.6281
6332	296.09055
6333	337.373
6334	278.25204
6335	312.90594
6336	263.28412
6337	283.81976
6338	256.6456
6339	187.59195
6340	310.07263
6341	273.79465
6342	272.54254
6343	281.79446
6344	309.2882
6345	276.36676
6346	300.9876
6347	299.47787
6348	297.2234
6349	283.52798
6350	250.54605
6351	246.3321
6352	218.61584
6353	253.46426
6354	317.57758
6355	265.45807
6356	246.63876
6357	229.70987
6358	243.13858
6359	304.7703
6360	293.41794
6361	305.91498
6362	189.23703
6363	307.17047
6364	309.08612
6365	282.70612
6366	313.3476
6367	257.09344
6368	303.91544
6369	115.338394
6370	280.1426
6371	204.56467
6372	258.11053
6373	310.2037
6374	307.69342
6375	278.28027
6376	302.73273
6377	201.53038
6378	313.9755
6379	268.48438
6380	292.8738
6381	308.138
6382	270.52167
6383	239.0079
6384	264.51337
6385	277.0711
6386	288.2145
6387	302.38287
6388	257.57758
6389	203.50845
6390	285.98557
6391	203.58072
6392	150.01138
6393	313.81268
6394	298.25128
6395	307.20947
6396	266.17145
6397	279.64767
6398	188.42343
6399	283.9669
6400	292.21536
6401	135.5081
6402	294.1159
6403	291.96912
6404	217.49529
6405	287.2207
6406	250.00928
6407	296.77484
6408	300.75018
6409	152.75404
6410	169.40057
6411	311.8131
6412	307.6447
6413	287.0088
6414	268.19916
6415	293.12897
6416	286.40573
6417	279.09225
6418	268.42618
6419	35.57369
6420	277.02783
6421	243.53458
6422	237.34879
6423	213.26413
6424	259.2203
6425	285.3001
6426	300.16626
6427	303.1624
6428	265.69534
6429	285.11395
6430	219.89206
6431	77.01547
6432	287.72058
6433	300.4822
6434	232.85616
6435	220.53056
6436	311.6765
6437	234.6084
6438	304.6965
6439	197.39912
6440	266.36597
6441	282.62747
6442	287.00507
6443	308.14456
6444	316.09064
6445	236.02962
6446	277.4728
6447	101.6443
6448	313.61212
6449	233.25056
6450	174.41954
6451	261.90634
6452	250.8665
6453	265.48523
6454	205.78487
6455	279.6403
6456	223.9764
6457	296.9673
6458	313.09506
6459	225.63335
6460	244.03484
6461	298.2042
6462	306.4278
6463	208.95564
6464	150.29872
6465	260.37402
6466	302.12433
6467	268.08643
6468	309.22958
6469	293.66284
6470	298.5628
6471	228.43648
6472	274.80453
6473	193.48079
6474	276.59796
6475	252.76314
6476	136.75449
6477	150.8046
6478	301.13297
6479	287.4986
6480	138.42952
6481	289.82034
6482	270.9489
6483	288.09378
6484	307.84677
6485	289.92993
6486	332.09726
6487	284.7296
6488	339.50177
6489	343.17285
6490	260.761
6491	334.49902
6492	305.88254
6493	299.30087
6494	335.109
6495	322.82
6496	342.82755
6497	328.98413
6498	328.67224
6499	313.99258
6500	330.00125
6501	289.9325
6502	295.31906
6503	317.692
6504	316.48
6505	332.7752
6506	314.21646
6507	285.12582
6508	255.27666
6509	329.2519
6510	312.29593
6511	297.78455
6512	329.57684
6513	315.89853
6514	272.87006
6515	342.7365
6516	287.41867
6517	347.97137
6518	332.00742
6519	317.71735
6520	283.77142
6521	334.4702
6522	299.06537
6523	314.78983
6524	311.72925
6525	261.35638
6526	317.79367
6527	324.84283
6528	322.39285
6529	202.60641
6530	326.3875
6531	332.95282
6532	332.45306
6533	293.42007
6534	330.19678
6535	326.60016
6536	285.148
6537	340.63626
6538	335.34854
6539	237.22061
6540	307.0119
6541	308.08002
6542	262.4761
6543	313.93622
6544	317.54874
6545	328.10934
6546	287.59482
6547	286.9172
6548	332.2632
6549	315.68604
6550	292.72958
6551	325.06985
6552	313.90402
6553	307.9765
6554	251.73047
6555	307.6773
6556	237.37874
6557	225.47786
6558	329.6654
6559	203.36496
6560	317.23184
6561	324.995
6562	294.25595
6563	333.76733
6564	321.14435
6565	320.49536
6566	328.97617
6567	182.55954
6568	276.41016
6569	317.2587
6570	287.4348
6571	196.18425
6572	314.4053
6573	325.59323
6574	340.0796
6575	285.99408
6576	308.34662
6577	322.63205
6578	328.06342
6579	264.70026
6580	297.90997
6581	256.09644
6582	342.0127
6583	332.4716
6584	328.9446
6585	315.82224
6586	160.39882
6587	341.47125
6588	329.6397
6589	316.77032
6590	75.82359
6591	325.2163
6592	199.88866
6593	173.67157
6594	269.7174
6595	302.84555
6596	317.2784
6597	238.0876
6598	330.16055
6599	332.47208
6600	340.3292
6601	325.23383
6602	292.23624
6603	283.15778
6604	325.56586
6605	260.94748
6606	286.7112
6607	303.1166
6608	301.51355
6609	316.60992
6610	314.30206
6611	306.72556
6612	282.47012
6613	252.19016
6614	293.46036
6615	304.23837
6616	145.81564
6617	208.75993
6618	315.01254
6619	321.71887
6620	315.17294
6621	324.84766
6622	322.75592
6623	317.00775
6624	325.01212
6625	327.3084
6626	256.7417
6627	334.73233
6628	249.80322
6629	295.586
6630	320.0223
6631	322.26953
6632	307.6198
6633	339.39386
6634	312.7995
6635	298.36728
6636	331.9065
6637	324.07816
6638	318.72534
6639	331.48096
6640	329.73434
6641	279.07855
6642	220.91757
6643	315.41513
6644	330.7334
6645	277.6435
6646	297.29504
6647	234.34624
6648	295.9583
6649	311.66083
6650	298.81927
6651	278.67072
6652	331.85645
6653	321.49347
6654	328.89865
6655	254.0466
6656	294.2298
6657	279.91602
6658	313.45526
6659	284.42868
6660	306.54874
6661	325.7364
6662	319.78796
6663	331.15454
6664	285.6534
6665	328.98663
6666	280.75763
6667	309.329
6668	198.74161
6669	335.22815
6670	333.17337
6671	314.6898
6672	310.54648
6673	319.4107
6674	221.62476
6675	321.48962
6676	200.00897
6677	226.31563
6678	300.00616
6679	295.79938
6680	326.3546
6681	317.08987
6682	320.21332
6683	318.51703
6684	316.83823
6685	295.4091
6686	329.61847
6687	316.20148
6688	267.7506
6689	279.96933
6690	316.45322
6691	321.18967
6692	306.54474
6693	305.49426
6694	314.7522
6695	313.0105
6696	309.88354
6697	320.62915
6698	333.5059
6699	305.54993
6700	284.6364
6701	336.26044
6702	320.55624
6703	321.01947
6704	326.5119
6705	263.10947
6706	326.66516
6707	328.6316
6708	314.16217
6709	329.94614
6710	222.66708
6711	240.25847
6712	271.73526
6713	223.71858
6714	319.5571
6715	321.2075
6716	263.38715
6717	291.22424
6718	256.74445
6719	329.24423
6720	321.82562
6721	279.72452
6722	309.98773
6723	286.3777
6724	309.37955
6725	331.49048
6726	257.19962
6727	328.81317
6728	293.74503
6729	320.50507
6730	307.10785
6731	319.28607
6732	314.91202
6733	315.27496
6734	327.8386
6735	289.76773
6736	222.72714
6737	296.76154
6738	344.65167
6739	285.93842
6740	286.44098
6741	286.01038
6742	326.4616
6743	308.93115
6744	274.16458
6745	289.92194
6746	248.12427
6747	328.6587
6748	317.90244
6749	304.6507
6750	342.09378
6751	332.80774
6752	327.45224
6753	229.53227
6754	329.46155
6755	315.3643
6756	320.43817
6757	314.11505
6758	308.17715
6759	276.6185
6760	255.63364
6761	295.9944
6762	326.9354
6763	323.41766
6764	289.78992
6765	298.7725
6766	288.01196
6767	299.1021
6768	307.3935
6769	306.12567
6770	303.46613
6771	339.32132
6772	312.42157
6773	322.49518
6774	311.72858
6775	332.53763
6776	329.69952
6777	295.0036
6778	340.26907
6779	282.56854
6780	292.29156
6781	305.25092
6782	333.94098
6783	326.59766
6784	327.43488
6785	328.2767
6786	89.945595
6787	298.4031
6788	314.45547
6789	308.82504
6790	276.67218
6791	254.87137
6792	207.64067
6793	313.20758
6794	318.64047
6795	336.11993
6796	332.76642
6797	281.46808
6798	269.31866
6799	292.11166
6800	327.18393
6801	235.40523
6802	318.1131
6803	286.70618
6804	337.20206
6805	151.63727
6806	234.11218
6807	273.23663
6808	220.37598
6809	323.301
6810	311.2628
6811	326.14923
6812	328.82886
6813	291.5787
6814	234.25008
6815	294.7776
6816	283.3753
6817	175.82669
6818	296.61786
6819	311.59726
6820	301.6758
6821	268.22757
6822	270.57993
6823	288.2481
6824	337.43903
6825	326.99805
6826	206.14738
6827	311.7358
6828	268.70224
6829	263.0383
6830	293.148
6831	298.60715
6832	290.96295
6833	261.78732
6834	304.11246
6835	283.8375
6836	317.1336
6837	286.5403
6838	222.7529
6839	332.34674
6840	290.9838
6841	317.32965
6842	269.503
6843	271.5914
6844	291.2923
6845	300.3786
6846	327.70294
6847	310.46466
6848	253.9248
6849	308.90588
6850	308.45596
6851	329.40338
6852	233.24406
6853	316.6316
6854	288.81345
6855	329.55548
6856	300.02338
6857	339.39084
6858	288.8922
6859	233.78293
6860	323.4289
6861	309.17044
6862	326.9768
6863	333.51932
6864	156.52678
6865	299.63007
6866	276.57425
6867	221.96196
6868	317.66138
6869	319.0354
6870	273.26736
6871	300.6875
6872	291.98007
6873	292.35406
6874	314.3011
6875	279.1063
6876	250.90576
6877	292.3922
6878	320.45013
6879	322.7898
6880	208.90958
6881	321.08325
6882	295.6736
6883	196.9697
6884	279.96246
6885	315.62064
6886	217.15303
6887	292.01068
6888	312.5897
6889	315.6499
6890	294.40057
6891	261.44064
6892	303.14896
6893	300.6998
6894	225.56424
6895	267.09442
6896	312.57245
6897	306.73505
6898	333.91577
6899	229.30307
6900	255.28943
6901	310.35602
6902	286.063
6903	303.0251
6904	335.0685
6905	187.1008
6906	212.39742
6907	316.46588
6908	288.12735
6909	321.93768
6910	308.081
6911	283.47446
6912	314.056
6913	292.0382
6914	297.0174
6915	317.41083
6916	300.31882
6917	329.44058
6918	276.84406
6919	319.1002
6920	319.41687
6921	324.28516
6922	281.86615
6923	317.5501
6924	305.26877
6925	294.2289
6926	331.31848
6927	313.82452
6928	299.7688
6929	333.08734
6930	299.01202
6931	313.4803
6932	322.00116
6933	275.07584
6934	330.84723
6935	332.39606
6936	270.7536
6937	316.28638
6938	308.5539
6939	282.51825
6940	326.5155
6941	325.86362
6942	299.43414
6943	276.93002
6944	322.75427
6945	325.50287
6946	320.41797
6947	218.33064
6948	320.0782
6949	328.31454
6950	322.25
6951	330.94345
6952	327.3652
6953	325.29974
6954	316.53394
6955	314.7623
6956	189.30331
6957	292.13098
6958	296.4206
6959	290.73337
6960	320.15366
6961	312.2292
6962	287.47482
6963	294.70184
6964	310.43954
6965	278.27667
6966	328.13458
6967	324.98248
6968	314.42154
6969	298.62827
6970	325.32605
6971	315.35245
6972	339.86957
6973	248.03677
6974	215.79936
6975	325.65186
6976	290.39966
6977	145.47427
6978	275.90207
6979	300.36237
6980	213.70842
6981	276.99414
6982	249.33786
6983	236.61572
6984	337.58624
6985	291.5118
6986	320.7027
6987	286.01297
6988	284.73007
6989	329.5143
6990	321.54807
6991	311.00705
6992	271.6657
6993	279.21698
6994	192.68486
6995	262.195
6996	322.12216
6997	304.24112
6998	315.1012
6999	307.14578
7000	306.62323
7001	339.38364
7002	247.73788
7003	333.9482
7004	303.731
7005	326.0694
7006	309.8205
7007	257.21564
7008	221.9251
7009	291.32965
7010	313.45728
7011	323.60516
7012	340.21378
7013	300.4883
7014	290.43985
7015	324.3722
7016	299.38348
7017	208.87253
7018	294.5922
7019	316.02777
7020	310.0243
7021	300.4022
7022	300.82364
7023	210.08383
7024	266.46295
7025	294.9737
7026	252.28865
7027	328.74323
7028	309.07178
7029	304.6151
7030	326.8032
7031	329.74176
7032	342.01495
7033	328.72723
7034	306.9438
7035	324.82968
7036	326.28833
7037	307.26587
7038	269.24237
7039	322.99838
7040	292.29285
7041	330.3826
7042	276.1953
7043	305.8536
7044	297.88223
7045	279.20258
7046	289.05774
7047	297.55267
7048	284.7005
7049	231.47575
7050	275.51407
7051	223.58499
7052	278.2997
7053	274.47665
7054	306.90887
7055	308.83176
7056	319.03168
7057	327.07187
7058	323.81592
7059	299.8083
7060	261.2741
7061	284.30487
7062	316.27884
7063	271.55283
7064	314.82025
7065	316.70038
7066	307.7109
7067	232.10715
7068	328.5643
7069	308.38687
7070	325.14896
7071	280.84076
7072	311.92038
7073	303.02118
7074	296.97974
7075	228.33838
7076	219.18701
7077	235.21326
7078	327.99496
7079	225.71188
7080	250.01926
7081	324.01044
7082	286.26556
7083	319.3139
7084	272.34628
7085	310.28793
7086	307.57162
7087	302.43454
7088	307.72906
7089	225.15225
7090	288.61835
7091	284.1729
7092	320.4462
7093	220.82315
7094	247.71077
7095	324.16168
7096	334.37762
7097	324.37418
7098	290.97394
7099	300.6429
7100	319.30902
7101	312.76877
7102	200.45683
7103	312.89816
7104	328.94226
7105	250.25887
7106	333.29404
7107	189.27124
7108	342.63998
7109	237.35078
7110	297.28394
7111	317.18777
7112	321.28912
7113	95.98912
7114	250.01035
7115	288.68594
7116	302.56818
7117	319.36636
7118	260.02527
7119	316.36066
7120	321.8567
7121	336.50034
7122	192.70921
7123	306.4325
7124	309.9058
7125	310.7093
7126	334.4816
7127	323.0796
7128	306.15048
7129	295.30453
7130	332.19995
7131	214.2148
7132	321.57242
7133	293.8497
7134	331.35257
7135	261.06042
7136	318.42767
7137	277.1832
7138	297.94394
7139	331.6631
7140	312.2871
7141	299.81104
7142	265.63055
7143	309.70844
7144	291.9825
7145	298.3807
7146	303.28223
7147	321.35938
7148	277.63422
7149	207.27103
7150	292.6093
7151	259.60114
7152	288.94327
7153	299.24136
7154	299.4825
7155	307.54785
7156	285.35873
7157	279.7133
7158	312.14993
7159	308.8626
7160	322.7807
7161	308.97656
7162	209.61963
7163	274.1317
7164	158.34482
7165	274.8648
7166	290.78864
7167	286.91217
7168	284.78827
7169	278.3163
7170	314.8648
7171	294.34833
7172	311.16406
7173	306.0225
7174	283.35092
7175	311.2165
7176	237.73128
7177	323.63913
7178	313.0747
7179	285.51505
7180	317.4246
7181	321.20776
7182	276.31778
7183	306.05295
7184	329.2243
7185	320.67303
7186	254.71835
7187	205.6123
7188	316.6024
