	elbo	tsne_cost
0	-66.64746856689453	6.013652324676514
1	-38.291221618652344	12.302074432373047
2	-23.23555564880371	18.507673263549805
3	-20.8559627532959	24.664600372314453
4	-18.669160842895508	30.639707565307617
5	-16.740142822265625	36.8885612487793
6	-18.964948654174805	42.87687683105469
7	-17.047779083251953	48.88422775268555
8	-14.073484420776367	54.880592346191406
9	-13.383469581604004	60.45227813720703
10	-11.249367713928223	66.36418151855469
11	-11.265268325805664	71.66645812988281
12	-13.25813102722168	76.40978240966797
13	-13.253164291381836	74.6777114868164
14	-10.762067794799805	73.60761260986328
15	-12.273183822631836	72.31905364990234
16	-9.31730842590332	72.41613006591797
17	-14.50694465637207	71.36407470703125
18	-13.012401580810547	71.57152557373047
19	-15.871435165405273	71.10906982421875
20	-17.183319091796875	70.24403381347656
21	-16.5389461517334	70.53968811035156
22	-12.341779708862305	70.84286499023438
23	-13.377549171447754	70.47569274902344
24	-12.884613037109375	70.28599548339844
25	-13.17948055267334	70.05310821533203
26	-12.049042701721191	68.70612335205078
27	-11.086034774780273	68.1260757446289
28	-8.65514850616455	68.84097290039062
29	-8.439798355102539	70.03596496582031
30	-9.62729549407959	68.20397186279297
31	-8.776602745056152	66.6544189453125
32	-14.158103942871094	65.83312225341797
33	-12.354549407958984	65.3409194946289
34	-13.143725395202637	64.7285385131836
35	-13.541287422180176	64.40745544433594
36	-10.666966438293457	64.23770141601562
37	-9.838460922241211	64.28998565673828
38	-6.319377422332764	64.71491241455078
39	-8.324743270874023	64.01708984375
40	-8.373096466064453	63.67885208129883
41	-6.03855037689209	64.32339477539062
42	-4.614366054534912	63.5726318359375
43	-4.945298194885254	64.87579345703125
44	-5.01114559173584	63.63754653930664
45	-5.516912937164307	63.3864860534668
46	-4.734267234802246	63.663482666015625
47	-5.9821062088012695	63.42169189453125
48	-4.374555587768555	63.835609436035156
49	-3.495974063873291	64.20087432861328
50	-4.490141868591309	62.24837112426758
51	-3.8045220375061035	62.09992599487305
52	-3.1290407180786133	62.88687515258789
53	-3.1298117637634277	62.201873779296875
54	-4.144646167755127	62.457176208496094
55	-2.8958241939544678	61.89642333984375
56	-4.243624210357666	61.43128967285156
57	-4.796756744384766	60.917110443115234
