	log_likelihood
594	2.9312468
595	4.131217
596	3.7496102
597	3.5614002
598	4.5976048
599	4.452054
600	2.2302015
601	4.2969875
602	2.350692
603	4.6465425
604	3.9790845
605	4.158713
606	4.325924
607	4.1166067
608	4.504522
609	4.529579
610	4.760892
611	4.077567
612	4.2879496
613	3.7701097
614	3.8982997
615	3.7246556
616	3.8823342
617	4.0270452
618	2.7590237
619	4.060502
620	4.1529245
621	3.321656
622	4.239016
623	2.0908928
624	3.1045341
625	2.700668
626	4.23515
627	2.6620297
628	3.0164788
629	2.3418007
630	4.3281717
631	4.095393
632	3.1610494
633	4.0748467
634	3.5205746
635	3.4648318
636	4.2942266
637	3.6663394
638	3.7360585
639	4.5859766
640	3.8207078
641	3.7760072
642	2.7724118
643	3.8789318
644	1.7897968
645	4.0964823
646	4.0662565
647	4.4036474
648	2.2086167
649	4.548588
650	4.0990944
651	4.1917233
652	3.8204453
653	4.3373933
654	3.062707
655	3.9203658
656	1.9625423
657	4.2955155
658	4.622916
659	3.2777202
660	4.3712397
661	2.4167535
662	2.9300027
663	2.645818
664	2.2143633
665	3.6684937
666	3.681945
667	2.8967605
668	4.4472337
669	3.8763268
670	4.6203127
671	3.5471585
672	2.7697911
673	4.1588397
674	4.669275
675	4.3743463
676	4.579013
677	4.614924
678	4.081868
679	2.5576987
680	4.17761
681	3.3935325
682	4.4732623
683	4.068864
684	3.747766
685	3.6374364
686	2.3665547
687	3.6807365
688	3.6925902
689	4.12435
690	3.1494687
691	4.0388436
692	3.72649
693	3.182754
694	1.4937027
695	4.795692
696	4.3107777
697	3.583202
698	4.3535223
699	3.6579807
700	4.2782717
701	2.8116565
702	3.1675558
703	3.1565366
704	2.9844782
705	2.8821812
706	3.9652958
707	4.2729983
708	1.7390535
709	3.057131
710	4.410523
711	3.8769836
712	4.203531
713	2.5094597
714	4.278333
715	4.160781
716	3.8317266
717	2.421544
718	4.428834
719	4.2872257
720	3.7975554
721	3.6243997
722	4.5225353
723	4.7874975
724	3.7098668
725	4.3194895
726	3.088332
727	4.211412
728	3.6850314
729	4.33918
730	4.119317
731	3.0504615
732	4.3630095
733	4.5422745
734	2.4786937
735	1.7310822
736	3.7326608
737	4.403123
738	4.2729087
739	4.645796
740	3.319777
741	3.8734899
742	2.0865798
743	3.5196385
744	4.5642986
745	3.264716
746	3.2582161
747	4.3571715
748	4.097772
749	3.5325265
750	4.4662275
751	3.1646276
752	2.9542286
753	3.8136744
754	3.741283
755	4.081282
756	3.3788478
757	3.4943511
758	4.0170817
759	1.6861751
760	3.8988342
761	3.0120366
762	3.0178185
763	4.0091667
764	1.3500173
765	3.6398182
766	4.4563236
767	2.2433977
768	2.8948472
769	4.3496146
770	4.4160852
771	4.598841
772	4.0338902
773	3.6685867
774	3.722157
775	2.8907766
776	3.0227518
777	3.0107393
778	2.6572156
779	4.016892
780	3.052465
781	4.002947
782	3.7397416
783	3.7561042
784	3.7205544
785	4.5791597
786	4.7525434
787	4.1634445
788	4.106382
789	3.3221252
790	3.110763
791	3.913691
792	4.013503
793	2.455264
794	3.8987834
795	4.3911195
796	4.1269445
797	3.7276363
798	3.7395413
799	4.374196
800	1.4592775
801	4.4715524
802	3.895679
803	3.989367
804	4.609811
805	4.0977087
806	3.4948928
807	3.0351067
808	3.0956693
809	4.158051
810	4.190641
811	3.2106087
812	4.2314835
813	4.167572
814	4.3219433
815	2.1083941
816	2.331719
817	2.9974918
818	2.366837
819	3.4441712
820	4.1106405
821	4.277511
822	2.2696137
823	4.6073637
824	3.7036946
825	4.5617266
826	2.759966
827	2.9890647
828	4.2343764
829	4.120767
830	4.2181206
831	3.9644837
832	2.6495774
833	4.459418
834	3.996252
835	3.8973038
836	3.646668
837	2.8467443
838	3.169518
839	3.4389663
840	4.2225094
841	4.3982773
842	4.191055
843	1.5510857
844	3.6778023
845	4.4057817
846	3.8858178
847	4.148996
848	2.9718513
849	4.399218
850	3.6804833
851	4.1684475
852	2.449244
853	2.881794
854	4.042399
855	3.0049663
856	3.8048034
857	4.237592
858	4.471198
859	2.816381
860	2.8423817
861	2.7866263
862	4.3219686
863	3.003097
864	4.456269
865	1.0878814
866	3.6002698
867	3.6858132
868	4.114098
869	2.369544
870	3.2873836
871	3.713304
872	4.606934
873	3.9614944
874	4.117011
875	4.1501813
876	4.305079
877	4.1413774
878	3.4767404
879	3.487872
880	3.9062932
881	4.6045885
882	3.5419173
883	3.8978572
884	3.2202027
885	3.9694672
886	3.8993866
887	2.5350082
888	4.409756
889	3.8331265
890	4.277589
891	3.446059
892	3.7847595
893	3.686253
894	2.4932263
895	4.125898
896	2.4451478
897	4.0477915
898	4.3863144
899	3.4519324
900	4.279135
901	3.9009147
902	2.415491
903	3.8340893
904	4.227561
905	3.418837
