	z_coordinate_0	z_coordinate_1
431	-1.3426789	1.9819579
432	-2.1032987	2.7254355
433	-2.5787876	-2.473996
434	-1.1982669	0.16882528
435	-4.5997896	-0.3185488
436	0.42206433	-3.5206454
437	-0.8754331	0.24490765
438	-0.1516257	-1.9713798
439	-1.6108726	-4.00891
440	-1.140124	0.15801775
441	-1.637584	-0.42885774
442	-0.8644924	-0.737994
443	-0.34258002	-2.7121599
444	-0.017706718	-5.164447
445	-0.48873928	-3.457158
446	0.19128177	-3.5570984
447	-3.5538433	0.26715112
448	-1.5760192	0.15736067
449	-0.024775054	-2.6054895
450	-0.97512376	-2.5195124
451	-1.2589974	-0.8007185
452	-0.8529937	0.53318834
453	0.39705166	-4.5361533
454	-4.375844	1.279782
455	-2.46217	1.218581
456	-1.5116705	-0.22687268
457	-2.1783168	-0.14329645
458	-2.1617992	2.4796062
459	-1.5629944	-1.0481892
460	-3.3617065	-1.2041409
461	0.7282975	-1.6387441
462	-0.07001886	-2.534393
463	-3.1963623	-0.92358583
464	-2.9986074	3.3038096
465	0.9063096	-3.2065046
466	-0.24322426	-1.4609103
467	-1.7477849	-0.75889057
468	-2.4156668	0.6720434
469	-0.5336295	-3.1556368
470	-2.473087	0.9931204
471	-0.46287003	-2.7384965
472	-0.55412096	-3.8019426
473	0.1778948	-3.3414624
474	1.0838305	-3.2772112
475	0.46801332	-3.5309007
476	-0.5353141	-0.2732805
477	-0.64573693	-0.18107772
478	0.045725677	-3.0346339
479	-4.396682	-2.7942884
480	-4.5648236	0.726203
481	-0.44860387	-1.4393501
482	-2.2906067	1.709321
483	-1.6072221	-1.0022578
484	0.6089919	-1.4574921
485	-2.4577754	0.4801883
486	0.2061418	-5.5411267
487	-0.22149044	-0.6105904
488	-1.6271434	-2.6146233
489	-0.675692	-2.798838
490	-0.5130269	-4.600695
491	-1.8283308	1.2622402
492	-4.0787487	1.6102402
493	-0.2567182	-0.49076086
494	1.3335769	-5.170719
495	-1.8898184	1.4980226
496	-1.2232549	-2.0375426
497	-2.663613	1.0697122
498	-3.1167872	-0.5630967
499	-0.22359693	-1.1320539
500	-3.529375	1.5656655
501	0.4219034	-3.4653883
502	-1.6893852	-3.35925
503	-1.6021538	-0.05449538
504	0.78851694	-4.2601504
505	-2.7644083	0.05262837
506	-2.9117515	-3.4281328
507	-1.4498129	-3.623613
508	-2.938934	-1.6837058
509	-2.139714	-1.0784533
510	0.003089998	-4.0881586
511	-0.30372652	-5.023657
512	-3.2121198	0.935301
513	-0.31948975	-1.2388475
514	0.13244921	-2.369183
515	-1.7764456	-1.5939183
516	-1.6391287	2.4749844
517	1.0625935	-4.1596317
518	-2.4741256	2.6562083
519	-1.834391	-3.469074
520	-1.7986904	-2.0183299
521	-2.902943	0.14285064
522	-1.3795471	-0.3748179
523	0.8778456	-3.3253453
524	-3.5292475	-0.38631147
525	-1.8445144	0.14815307
526	-4.314123	0.35346657
527	-2.2105868	-0.87220263
528	-2.6929247	0.36351144
529	-2.996637	-0.6075468
530	-0.10859203	-1.0242627
531	-2.450625	-2.8076134
532	-3.0722787	-3.2737174
533	-2.1808639	1.6376941
534	-3.5468159	1.4719226
535	0.00781003	-2.8681629
536	0.23673883	-3.6167781
537	-2.0639112	-2.5643742
538	-0.5415808	-1.8180573
539	-1.1957073	-1.5170381
540	-3.4896133	1.4652653
541	-2.50612	-0.59965545
542	0.0513911	-3.2747412
543	-1.8880519	-2.114571
544	-1.7616568	-1.5229673
545	-2.2497528	0.9847229
546	-3.4733562	-0.14856076
547	0.06958088	-6.2696285
548	-2.478013	2.6139102
549	-2.4291148	-1.870188
550	-3.8159385	-0.2759174
551	-1.1154323	-1.0473263
552	0.23684177	-3.5332153
553	-1.1555214	0.29162514
554	-0.071294546	-1.6926191
555	-1.8219985	-1.1521306
556	-0.58368886	-5.1069
557	-2.3449402	-0.88353926
558	-0.14505902	-4.1921406
559	-0.14604273	-1.7107027
560	0.8955821	-2.5321314
561	-0.2652505	-2.9573832
562	-2.5175846	-0.4437706
563	-0.12683536	-1.3300488
564	-0.81577325	-5.039714
565	-1.174591	0.76616746
566	-1.6499805	-2.2843304
567	-2.98684	2.8988767
568	0.16403916	-1.9523752
569	-1.4770683	1.8774107
570	-2.4656332	2.904821
571	-4.1015396	-1.3009591
572	-0.1470266	-2.5982533
573	-1.4232259	-0.6080702
574	-1.1251388	-1.1097374
575	-2.2558956	2.6844003
576	-0.4235973	-1.4534953
577	-2.000562	2.0098605
578	-0.74153864	-2.4596999
579	-1.206487	-1.5508659
580	-2.4096005	1.3129456
581	0.74725026	-3.3461857
582	-2.6371093	1.5945511
583	0.31249908	-5.495304
584	-0.6718966	-0.46551663
585	-0.8791715	-0.53390336
586	-2.3546104	3.0378358
587	-2.2621293	1.5930338
588	-2.4407828	2.3327262
589	-3.654521	0.34508896
590	0.40751377	-5.8546486
591	-2.2917635	-0.035280183
592	-2.0432425	0.81396955
593	-0.43981087	-1.8344405
594	-3.2734065	2.121876
595	-2.1342046	-0.4149484
596	-2.6790254	1.9329467
597	-1.1124839	-3.304687
598	-0.66849244	-1.1980145
599	-0.9304751	-1.0444329
600	0.29288056	-4.7948227
601	-1.2987778	0.472014
602	1.2246761	-3.4789603
603	-1.6211631	1.2224469
604	-2.2500045	-0.6440405
605	-2.1367037	0.7065219
606	-1.4054632	0.2075849
607	-0.42039102	-1.7977014
608	-0.47859088	-1.1841037
609	-1.3413155	1.0138497
610	-0.77464545	0.22066222
611	-2.573476	0.31666067
612	0.35214064	-1.5359018
613	-2.443739	2.167581
614	-2.4752443	-0.3246166
615	-0.7471119	-2.8991716
616	-0.3580646	-2.458332
617	-1.1688383	0.8553869
618	0.5232449	-4.1097183
619	-0.18580225	-2.2369516
620	-0.9455481	-2.2154577
621	-2.5342042	-2.746444
622	-1.8327742	0.15745516
623	0.5001215	-4.9164853
624	-2.4738467	3.342036
625	0.3696688	-3.9505708
626	-1.3323066	-1.2918019
627	-1.4931309	-4.638031
628	-3.2255957	1.8912945
629	-4.3231373	0.9671513
630	-1.0982318	0.5879429
631	-2.0263865	-0.78002405
632	-2.5855877	2.9086845
633	-0.1484732	-2.0932393
634	-2.3302236	2.3487203
635	-0.038869586	-3.6461155
636	-1.8720133	-0.46958488
637	0.07118943	-3.109454
638	-2.763249	-0.8037915
639	-1.6204644	0.72510195
640	-1.3189335	-2.2445695
641	-2.9558027	-1.1161203
642	-1.4855685	-4.1507063
643	-0.45821145	-2.4646077
644	-2.9507554	4.2363925
645	-2.143378	-0.9143496
646	-1.8624017	0.43286797
647	-0.27398464	-1.4181356
648	-1.295928	-4.9855356
649	-0.399048	-0.99531335
650	-0.12942502	-1.8716757
651	-1.938756	0.31984276
652	0.14263341	-2.668215
653	-1.0830076	0.49539495
654	-0.72284555	-4.108048
655	-0.093936294	-2.3115885
656	-0.53701633	-5.312485
657	-1.4684064	-0.9458545
658	-0.3239216	-0.40800303
659	-0.57301074	-3.583485
660	0.033481125	-1.2526007
661	-3.6016326	1.9615657
662	-0.53729266	-4.348564
663	0.49688604	-4.1540422
664	0.9850765	-3.8614912
665	-0.16813958	-3.1246212
666	-3.0900247	-0.09293488
667	-2.9785542	2.6865218
668	-1.348444	0.7605266
669	-1.865265	-1.544277
670	-0.8408314	-0.9905296
671	-2.8325508	-2.0076654
672	0.07159254	-4.2308965
673	-0.727536	-1.6050177
674	-0.6266061	-0.36466533
675	-1.555551	1.176929
676	-0.959877	-0.97305065
677	-0.60554016	-0.19004816
678	-1.8660195	-1.5781109
679	-3.3643932	2.3564613
680	-2.4723876	0.48418802
681	-3.1799848	1.5754118
682	-2.0739582	1.1595469
683	0.035845075	-2.1587615
684	-2.331113	-0.8604431
685	-3.329059	-0.39090693
686	-0.19362727	-4.7670517
687	-1.8584337	-2.5519803
688	0.79216313	-2.2581775
689	-1.5824594	-1.4056053
690	-1.4174037	-3.8592362
691	-2.8022175	0.6654676
692	0.52766097	-2.3278897
693	-0.6004557	-3.9874346
694	-0.5168015	-5.814181
695	-0.6408253	-0.4986149
696	-2.1897786	1.6479957
697	-0.88317156	-2.9469242
698	-0.86322176	0.5960297
699	-2.7304747	1.4490721
700	-1.5856543	-0.8095826
701	-4.121027	0.3958375
702	0.010375235	-4.043132
703	-3.6153638	1.07495
704	-1.5407448	-4.057319
705	-0.31820467	-4.5021677
706	-1.9982395	0.01765114
707	-0.7559756	0.3147426
708	1.3351008	-4.244583
709	-3.1653244	1.9532034
710	-1.0684687	-0.27814338
711	-0.521361	-2.2163324
712	-1.8156153	0.6433832
713	1.2169905	-2.6542292
714	-0.46436372	-1.961056
715	-1.0122511	-1.8635626
716	-2.0068367	-1.5379257
717	0.35773632	-4.41527
718	-0.8404678	0.06756294
719	-1.3464292	-1.2860966
720	-2.5908492	-1.6515746
721	0.526172	-2.8158538
722	-0.89783496	-0.9084601
723	-0.85718334	-0.16408122
724	-2.8714674	1.7842481
725	0.19018015	-0.91564494
726	0.4154494	-3.38264
727	-1.6142967	0.3894046
728	-0.13871393	-3.4643579
729	-1.3826871	1.7358282
730	-0.039825853	-2.0354607
731	-2.3926883	2.8878615
732	-1.4244537	-0.51896954
733	-0.8428917	-0.15019333
734	0.76452535	-4.006524
735	-3.7014904	3.2017305
736	0.40120462	-2.6342952
737	-1.9486849	1.4291234
738	-1.3443956	-0.14160636
739	-0.56362766	-0.86386156
740	-2.6612022	-2.437424
741	-2.6561048	1.4147229
742	0.11687389	-5.0432425
743	-2.9618661	-2.1387408
744	-0.19245729	-0.86290264
745	0.45226753	-3.479709
746	0.8248278	-2.5681598
747	-2.2846715	0.637191
748	-1.5959692	-0.65321106
749	-0.5492822	-3.1065886
750	-1.239389	-0.8462911
751	-3.3155673	1.303952
752	-3.5044668	1.343699
753	-2.9103887	-1.1127884
754	0.58904135	-2.6049721
755	0.45416972	-1.4202478
756	-0.8101116	-3.5355117
757	-1.1295812	-3.2548363
758	-1.4031825	-1.9793866
759	0.98035276	-4.812324
760	-0.93163586	-2.2380579
761	0.2833931	-4.0094113
762	-3.5356998	0.8091238
763	-0.5282294	-2.3712595
764	1.145216	-4.8082876
765	-2.5936205	-1.7625234
766	-0.6154771	-1.2905846
767	-3.5907228	2.2943008
768	-3.0715997	-3.0667245
769	-2.0342543	1.1654491
770	-0.9734708	0.100027174
771	-1.7580651	1.3296416
772	0.44526303	-1.8594277
773	-2.718777	1.952321
774	0.11620757	-2.5687847
775	1.0122808	-2.554505
776	-0.59567744	-4.12529
777	-3.448639	1.3078632
778	-1.9821639	-4.459423
779	-2.3872674	0.05388397
780	0.7543644	-3.2372415
781	-0.9641614	-2.3385532
782	-2.1710467	2.7064385
783	-2.1368783	2.6098068
784	-2.9080713	0.08354819
785	-1.4338598	0.98700386
786	-1.3845439	1.1114204
787	-1.0601296	0.7295486
788	-2.4285393	0.28626677
789	0.7172128	-3.1257448
790	-0.044978466	-3.973222
791	0.29616576	-2.3651698
792	-2.702726	0.8014986
793	-1.7792221	-4.6728134
794	0.16443527	-1.5926228
795	-2.1083295	1.3930404
796	-1.2782593	-1.600893
797	0.26717708	-2.5874062
798	-2.506117	2.5882082
799	-1.8568124	1.261565
800	-4.288002	1.9511983
801	-1.1817765	0.8928475
802	-2.2487323	-1.4429901
803	-0.8758656	-2.193883
804	-0.9044592	-1.1192558
805	-2.2008495	1.174545
806	-3.3022468	0.22116092
807	-2.9264262	2.15553
808	-3.456918	-1.9588468
809	-1.4572806	-0.77275854
810	-1.802987	-0.097985074
811	-1.7534978	-3.419029
812	-2.436979	0.7330004
813	-1.525721	-1.3529689
814	-1.7321713	-0.7979744
815	0.16102824	-5.1934013
816	0.4319866	-4.562507
817	-2.647993	3.1764908
818	-2.1287215	-4.917273
819	0.7571531	-2.2161636
820	-1.001529	-1.7716062
821	-1.5406625	-0.0776737
822	-3.2094555	2.729453
823	-0.50000525	-0.43635237
824	-2.455985	2.0133746
825	-1.0334918	0.16102198
826	-4.486132	-0.687522
827	-3.0185666	2.632856
828	-1.6171987	1.4879303
829	-2.050293	1.8442631
830	-2.3016737	1.7803481
831	0.4039617	-1.3285983
832	-1.2638948	-4.6630864
833	-0.58515245	-0.9117407
834	-1.8102489	-0.8562962
835	-0.851446	-2.9087737
836	0.1170809	-2.9728444
837	0.9701687	-1.9246383
838	1.0116895	-2.855825
839	-3.3566067	-0.9146057
840	-2.2960942	0.6550562
841	-1.6701202	0.5491464
842	-1.9279485	-0.8324364
843	-0.14998761	-5.73137
844	-2.0289571	-2.3436406
845	-1.2920558	-0.6014756
846	-3.0041416	0.43431962
847	-0.6001662	-2.069794
848	0.95873535	-2.8686583
849	-1.4677043	-0.3518104
850	0.68781495	-2.4011657
851	-2.1426206	1.0216146
852	-3.7924707	1.2747316
853	-3.2308378	2.1136413
854	-2.0683405	-0.5768525
855	-3.7151868	0.63913465
856	-2.963508	0.8240963
857	-1.3163905	-0.25269938
858	-1.6507698	1.7263298
859	-0.29845557	-4.5394106
860	-3.6444473	1.4245794
861	-1.784417	-3.9750445
862	-1.7582577	2.421232
863	-2.7822564	3.0684595
864	-1.9365382	1.5561874
865	0.22377595	-5.7949734
866	-1.7655146	-2.642981
867	-3.0158887	1.1196434
868	-0.094606936	-2.2208052
869	0.6603445	-4.5001845
870	0.9021278	-2.0798926
871	-2.4712982	2.4032717
872	-1.4481037	1.1802969
873	-2.9725115	-0.46392846
874	-0.22625607	-2.000734
875	-2.4088528	0.89693356
876	-2.365946	0.6645457
877	-2.2889156	0.18064791
878	-0.22709343	-3.2664325
879	-3.3319113	0.55694747
880	-0.7989313	-2.1917284
881	-0.80073893	-0.2979835
882	-1.9059207	2.9025247
883	-1.8434391	2.208933
884	-3.5980823	-1.4430504
885	0.21837255	-1.9912937
886	-2.43622	1.691073
887	0.058145855	-4.369256
888	-0.13231935	-1.2365942
889	-2.400451	2.0002456
890	-1.4223928	0.68195677
891	-2.3006442	-2.3851473
892	-0.09599793	-2.2256625
893	0.094035	-3.0139644
894	0.9236499	-3.7089784
895	-2.0896227	-0.5538536
896	-0.7108053	-4.882593
897	-2.96365	0.43908083
898	-1.2315265	1.2949405
899	-1.7886515	-2.5975263
900	-1.7357638	-0.7420631
901	-2.4840925	-0.58200145
902	-0.3032426	-4.944139
903	-2.7777247	-1.0660892
904	-0.1881398	-1.9105599
905	-3.353977	0.6333561
906	-3.158308	-0.4199881
907	0.45383877	-1.3585536
908	-0.9690082	0.62959737
909	-1.0525028	0.69352424
910	-0.51631784	-4.8089523
911	-2.3919094	-0.7178351
912	0.49424407	-3.324407
913	-1.4482198	0.92019725
914	-2.8178537	-0.005934581
915	-0.5315175	-0.109014004
916	0.27538332	-5.281019
