	log_likelihood
1020	311.6435
1021	245.13313
1022	150.69237
1023	322.4816
1024	319.30188
1025	287.42523
1026	249.49576
1027	312.4676
1028	279.62567
1029	308.55084
1030	307.9803
1031	239.66801
1032	284.08646
1033	271.01904
1034	310.4685
1035	271.27356
1036	312.66315
1037	325.74664
1038	302.47162
1039	298.63464
1040	180.0614
1041	12.993601
1042	251.50558
1043	228.823
1044	301.31952
1045	220.87424
1046	309.8946
1047	302.00952
1048	309.27106
1049	172.62643
1050	315.4643
1051	311.69696
1052	308.8395
1053	290.59576
1054	330.1843
1055	320.25192
1056	329.36798
1057	262.99847
1058	258.82556
1059	276.66064
1060	328.72748
1061	310.59116
1062	229.89737
1063	242.69975
1064	276.4202
1065	245.59319
1066	203.1423
1067	305.9897
1068	272.80945
1069	299.97412
1070	308.27332
1071	309.4057
1072	325.2098
1073	266.3831
1074	312.87335
1075	307.7611
1076	280.8687
1077	141.38968
1078	304.09677
1079	312.49573
1080	320.47522
1081	280.14566
1082	319.6706
1083	310.73212
1084	320.67255
1085	306.62933
1086	173.43669
1087	238.66194
1088	303.45425
1089	292.58774
1090	320.1292
1091	238.60803
1092	225.25777
1093	313.95367
1094	303.747
1095	308.5604
1096	328.67606
1097	254.27878
1098	269.23642
1099	330.3188
1100	332.43475
1101	275.53125
1102	303.59576
1103	301.32617
1104	302.70728
1105	292.51468
1106	258.4383
1107	80.302505
1108	273.60593
1109	298.66196
1110	297.58636
1111	289.53293
1112	258.21405
1113	310.18823
1114	332.82858
1115	330.24698
1116	319.19305
1117	313.31317
1118	214.47673
1119	261.9291
1120	291.95233
1121	273.92352
1122	319.61887
1123	318.00177
1124	291.9458
1125	278.524
1126	324.60712
1127	308.13556
1128	270.8399
1129	289.7959
1130	313.16278
1131	303.5631
1132	307.06732
1133	278.35297
1134	275.1247
1135	204.18008
1136	327.61096
1137	326.70093
1138	314.15143
1139	297.4668
1140	316.47516
1141	320.00415
1142	267.54486
1143	307.80762
1144	241.78012
1145	254.66348
1146	141.31516
1147	318.9949
1148	215.84294
1149	268.96426
1150	223.22568
1151	209.40952
1152	290.1338
1153	301.05884
1154	167.93762
1155	284.0715
1156	291.79395
1157	308.4478
1158	237.30313
1159	288.4439
1160	282.19037
1161	279.8119
1162	298.6062
1163	296.94348
1164	262.753
1165	296.59747
1166	285.26294
1167	266.77914
1168	274.14636
