	z_coordinate_0	z_coordinate_1
321	-3.8410797	1.7489996
322	1.4223723	-3.084887
323	1.5701823	-2.3476653
324	-6.3475637	8.306068
325	-4.8958116	-8.8128395
326	1.9573894	-3.0840645
327	3.8617485	3.8151703
328	-5.6784596	-11.221538
329	4.3629937	-3.355927
330	7.4863553	5.128262
331	0.25413045	-2.2916481
332	-6.305868	8.35961
333	1.028478	-1.908535
334	-9.390174	-0.28397402
335	0.6999574	-2.6943357
336	2.4505522	-2.6637192
337	-3.6688638	1.8449774
338	1.8116478	-3.0130029
339	1.5151991	-2.8105142
340	0.52286416	-3.2302072
341	-4.0015273	-15.356366
342	11.543414	1.2166301
343	0.24716035	-2.419866
344	0.06621182	10.7936325
345	2.2849607	-1.9414809
346	2.316793	-2.4807425
347	3.7054772	3.9827185
348	1.3818601	-2.5549698
349	3.7542777	3.8728156
350	-5.2278833	9.793362
351	-6.691479	9.034721
352	-6.304481	8.752975
353	0.43959358	-2.4841504
354	-5.7304277	8.649506
355	-0.14403334	-2.1795213
356	-5.967685	9.195797
357	3.9047132	3.8950646
358	1.2634827	-1.9610119
359	-5.4544888	-11.766409
360	0.25849727	-2.1161928
361	0.8872129	6.419559
362	8.200605	10.165181
363	-9.139415	-0.20011649
364	1.5792414	-2.4395711
365	1.4865338	5.455917
366	0.8420911	-2.3439536
367	-2.092242	-3.8808827
368	2.3113823	13.374353
369	1.6080099	-1.2200327
370	1.8015224	6.3269453
371	3.8097155	3.9769955
372	11.673971	1.3276217
373	1.2784246	-2.1246984
374	-0.0062173903	10.934746
375	5.2022605	-3.065243
376	-0.22086981	-2.2888534
377	-6.2633824	8.938308
378	-9.047285	-0.49184582
379	3.7456188	3.5883613
380	10.71953	8.290577
381	-6.694772	-11.639552
382	-0.38041195	-2.3177235
383	2.2186513	-2.4208882
384	-1.884799	4.1921654
385	3.5481377	14.658899
386	-7.052764	-9.624479
387	-5.979694	8.908358
388	0.07128307	-2.688252
389	-9.5123205	-0.8431872
390	1.0661556	-2.27741
391	-0.19344392	-2.3138957
392	0.67821944	-1.8761982
393	1.4505036	-2.6649933
394	-6.1263757	-11.515117
395	-9.413842	-0.3970622
396	1.3867055	-1.7808778
397	1.0489705	-2.2717152
398	1.0616124	-1.5612185
399	0.31949437	-2.1580393
400	-6.0326543	-10.611281
401	-9.407834	-0.8937678
402	0.7893042	-2.560132
403	-6.908767	9.000927
404	0.46053585	-3.359202
405	11.32659	7.9107623
406	-9.661918	-0.5062057
